"GLOBAL.UNIQUE.IDENTIFIER","CATEGORY","COMMON.NAME","SCIENTIFIC.NAME","OBSERVATION.COUNT","STATE","COUNTY","LOCALITY","LOCALITY.ID","LOCALITY.TYPE","LATITUDE","LONGITUDE","TIME.OBSERVATIONS.STARTED","OBSERVER.ID","SAMPLING.EVENT.IDENTIFIER","PROTOCOL.TYPE","DURATION.MINUTES","EFFORT.DISTANCE.KM","NUMBER.OBSERVERS","ALL.SPECIES.REPORTED","GROUP.IDENTIFIER","HAS.MEDIA","APPROVED","REVIEWED","group.id","month","day","daym","cyear","year"
"URN:CornellLabOfOrnithology:EBIRD:OBS1737708424","species","Black Kite","Milvus migrans","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:52:00","obsr2160558","S138934838","Traveling",17,0.7,5,1,"G10298677",0,1,0,"G10298677",2,50,19,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1649041620","species","Black Kite","Milvus migrans","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:13:00","obsr2833671","S130292712","Traveling",22,0.84,5,1,"G10298659",0,1,0,"G10298659",2,48,17,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1737706444","species","Black Kite","Milvus migrans","6","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:40:00","obsr2160558","S138934754","Traveling",20,0.81,4,1,"G10298667",0,1,0,"G10298667",2,49,18,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1737708334","species","Black Kite","Milvus migrans","4","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:11:00","obsr2160558","S138934798","Traveling",16,0.5,4,1,"G10298672",0,1,0,"G10298672",2,49,18,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1789454403","species","Black Kite","Milvus migrans","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:24:00","obsr2160558","S145466362","Traveling",16,0.6,5,1,"G10614583",0,1,0,"G10614583",2,51,20,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1789460078","species","Black Kite","Milvus migrans","8","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:40:00","obsr3431342","S145466444","Traveling",15,0.7,4,1,"G10614586",0,1,0,"G10614586",2,51,20,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1714501719","species","Black Kite","Milvus migrans","4","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:11:00","obsr2833671","S136587481","Traveling",16,0.5,4,1,"G10298672",0,1,0,"G10298672",2,49,18,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1789460074","species","Black Kite","Milvus migrans","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:24:00","obsr3431342","S145466442","Traveling",16,0.6,5,1,"G10614583",0,1,0,"G10614583",2,51,20,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1737708340","species","Black Kite","Milvus migrans","5","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:28:00","obsr2160558","S138934807","Traveling",17,0.5,5,1,"G10298673",0,1,0,"G10298673",2,49,18,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1714503626","species","Black Kite","Milvus migrans","7","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:40:00","obsr2833671","S136587386","Traveling",20,0.8,1,1,"G10298670",0,1,0,"G10298670",2,49,18,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1737707429","species","Black Kite","Milvus migrans","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:13:00","obsr2160558","S138934691","Traveling",22,0.84,5,1,"G10298659",0,1,0,"G10298659",2,48,17,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1737708367","species","Black Kite","Milvus migrans","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"17:03:00","obsr2160558","S138934823","Traveling",16,0.7,4,1,"G10298675",0,1,0,"G10298675",2,49,18,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1635346433","species","Black Kite","Milvus migrans","5","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:34:00","obsr3197188","S128857159","Traveling",51,0.33,1,1,NA,0,1,0,"S128857159",2,50,19,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1737706437","species","Black Kite","Milvus migrans","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:59:00","obsr2160558","S138934749","Stationary",16,NA,4,1,"G10298666",0,1,0,"G10298666",2,48,17,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1737706458","species","Black Kite","Milvus migrans","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:00:00","obsr2160558","S138934764","Traveling",16,0.62,4,1,"G10298668",0,1,0,"G10298668",2,49,18,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1633620910","species","Black Kite","Milvus migrans","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:10:00","obsr3197188","S128621924","Stationary",88,NA,1,1,NA,0,1,0,"S128621924",2,49,18,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1772538737","species","Black Kite","Milvus migrans","8","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:40:00","obsr2833671","S143204060","Traveling",15,0.7,4,1,"G10614586",0,1,0,"G10614586",2,51,20,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1730849825","species","Black Kite","Milvus migrans","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:52:00","obsr2833671","S138207759","Traveling",17,0.7,5,1,"G10298677",0,1,0,"G10298677",2,50,19,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1737706485","species","Black Kite","Milvus migrans","7","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:40:00","obsr2160558","S138934785","Traveling",20,0.8,1,1,"G10298670",0,1,0,"G10298670",2,49,18,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1772548666","species","Black Kite","Milvus migrans","17","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:23:00","obsr2833671","S143207047","Traveling",15,0.3,4,1,NA,0,1,0,"S143207047",2,51,20,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1714497951","species","Black Kite","Milvus migrans","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:00:00","obsr2833671","S136587061","Traveling",16,0.62,4,1,"G10298668",0,1,0,"G10298668",2,49,18,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1634978929","species","Black Kite","Milvus migrans","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:50:00","obsr1181542","S128825088","Traveling",17,0.29,1,1,NA,0,1,0,"S128825088",2,50,19,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1772554726","species","Black Kite","Milvus migrans","8","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:08:00","obsr2833671","S143206894","Traveling",15,0.4,4,1,NA,0,1,0,"S143206894",2,51,20,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1737706422","species","Black Kite","Milvus migrans","9","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:43:00","obsr2160558","S138934730","Stationary",16,NA,1,1,"G10298665",0,1,0,"G10298665",2,48,17,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1714495680","species","Black Kite","Milvus migrans","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:59:00","obsr2833671","S136586823","Stationary",16,NA,4,1,"G10298666",0,1,0,"G10298666",2,48,17,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1655540409","species","Black Kite","Milvus migrans","6","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:27:00","obsr2833671","S130901623","Traveling",17,0.4,5,1,"G10298662",0,1,0,"G10298662",2,48,17,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1632673521","species","Black Kite","Milvus migrans","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"10:19:00","obsr2122237","S128488181","Incidental",NA,NA,1,0,NA,0,1,0,"S128488181",2,48,17,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1789460054","species","Black Kite","Milvus migrans","26","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:50:00","obsr3431342","S145466440","Traveling",21,0.7,4,1,"G10614585",0,1,0,"G10614585",2,51,20,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1737696274","species","Black-hooded Oriole","Oriolus xanthornus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:30:00","obsr2833671","S138934554","Traveling",15,0.7,1,1,"G10298679",0,1,0,"G10298679",2,50,19,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1737707432","species","Black-hooded Oriole","Oriolus xanthornus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:13:00","obsr2160558","S138934691","Traveling",22,0.84,5,1,"G10298659",0,1,0,"G10298659",2,48,17,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1649041623","species","Black-hooded Oriole","Oriolus xanthornus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:13:00","obsr2833671","S130292712","Traveling",22,0.84,5,1,"G10298659",0,1,0,"G10298659",2,48,17,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1737708447","species","Black-hooded Oriole","Oriolus xanthornus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:30:00","obsr2160558","S138934862","Traveling",15,0.7,1,1,"G10298679",0,1,0,"G10298679",2,50,19,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1633620905","species","Black-hooded Oriole","Oriolus xanthornus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:10:00","obsr3197188","S128621924","Stationary",88,NA,1,1,NA,0,1,0,"S128621924",2,49,18,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1714503631","species","Black-hooded Oriole","Oriolus xanthornus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:40:00","obsr2833671","S136587386","Traveling",20,0.8,1,1,"G10298670",0,1,0,"G10298670",2,49,18,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1737706490","species","Black-hooded Oriole","Oriolus xanthornus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:40:00","obsr2160558","S138934785","Traveling",20,0.8,1,1,"G10298670",0,1,0,"G10298670",2,49,18,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1772546395","species","Black-hooded Oriole","Oriolus xanthornus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:11:00","obsr2833671","S143206725","Traveling",19,0.6,5,1,NA,0,1,0,"S143206725",2,51,20,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1737706398","species","Blue-throated Barbet","Psilopogon asiaticus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:27:00","obsr2160558","S138934710","Traveling",17,0.4,5,1,"G10298662",0,1,0,"G10298662",2,48,17,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1789454400","species","Blue-throated Barbet","Psilopogon asiaticus","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:24:00","obsr2160558","S145466362","Traveling",16,0.6,5,1,"G10614583",0,1,0,"G10614583",2,51,20,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1737708431","species","Blue-throated Barbet","Psilopogon asiaticus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:13:00","obsr2160558","S138934848","Traveling",17,0.6,4,1,"G10298678",0,1,0,"G10298678",2,50,19,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1655535230","species","Blue-throated Barbet","Psilopogon asiaticus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:51:00","obsr2833671","S130901243","Traveling",20,0.5,1,1,"G10298661",0,1,0,"G10298661",2,48,17,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1772538734","species","Blue-throated Barbet","Psilopogon asiaticus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:40:00","obsr2833671","S143204060","Traveling",15,0.7,4,1,"G10614586",0,1,0,"G10614586",2,51,20,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1772546389","species","Blue-throated Barbet","Psilopogon asiaticus","7","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:11:00","obsr2833671","S143206725","Traveling",19,0.6,5,1,NA,0,1,0,"S143206725",2,51,20,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1737706416","species","Blue-throated Barbet","Psilopogon asiaticus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:43:00","obsr2160558","S138934730","Stationary",16,NA,1,1,"G10298665",0,1,0,"G10298665",2,48,17,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1737696276","species","Blue-throated Barbet","Psilopogon asiaticus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:30:00","obsr2833671","S138934554","Traveling",15,0.7,1,1,"G10298679",0,1,0,"G10298679",2,50,19,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1633620914","species","Blue-throated Barbet","Psilopogon asiaticus","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:10:00","obsr3197188","S128621924","Stationary",88,NA,1,1,NA,0,1,0,"S128621924",2,49,18,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1655549248","species","Blue-throated Barbet","Psilopogon asiaticus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:43:00","obsr2833671","S130901857","Stationary",16,NA,4,1,"G10298665",0,1,0,"G10298665",2,48,17,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1737706456","species","Blue-throated Barbet","Psilopogon asiaticus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:00:00","obsr2160558","S138934764","Traveling",16,0.62,4,1,"G10298668",0,1,0,"G10298668",2,49,18,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1635346436","species","Blue-throated Barbet","Psilopogon asiaticus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:34:00","obsr3197188","S128857159","Traveling",51,0.33,1,1,NA,0,1,0,"S128857159",2,50,19,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1737708427","species","Blue-throated Barbet","Psilopogon asiaticus","4","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:52:00","obsr2160558","S138934838","Traveling",17,0.7,5,1,"G10298677",0,1,0,"G10298677",2,50,19,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1772555599","species","Blue-throated Barbet","Psilopogon asiaticus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:54:00","obsr2833671","S143206471","Traveling",15,0.4,5,1,NA,0,1,0,"S143206471",2,51,20,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1737706409","species","Blue-throated Barbet","Psilopogon asiaticus","1","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:07:00","obsr2160558","S138934722","Traveling",18,0.8,6,1,"G10298663",0,1,0,"G10298663",2,48,17,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1649041609","species","Blue-throated Barbet","Psilopogon asiaticus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:13:00","obsr2833671","S130292712","Traveling",22,0.84,5,1,"G10298659",0,1,0,"G10298659",2,48,17,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1772554728","species","Blue-throated Barbet","Psilopogon asiaticus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:08:00","obsr2833671","S143206894","Traveling",15,0.4,4,1,NA,0,1,0,"S143206894",2,51,20,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1737708330","species","Blue-throated Barbet","Psilopogon asiaticus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:11:00","obsr2160558","S138934798","Traveling",16,0.5,4,1,"G10298672",0,1,0,"G10298672",2,49,18,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1737706446","species","Blue-throated Barbet","Psilopogon asiaticus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:40:00","obsr2160558","S138934754","Traveling",20,0.81,4,1,"G10298667",0,1,0,"G10298667",2,49,18,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1772548673","species","Blue-throated Barbet","Psilopogon asiaticus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:23:00","obsr2833671","S143207047","Traveling",15,0.3,4,1,NA,0,1,0,"S143207047",2,51,20,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1772526174","species","Blue-throated Barbet","Psilopogon asiaticus","3","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:24:00","obsr2833671","S143203984","Traveling",16,0.6,5,1,"G10614583",0,1,0,"G10614583",2,51,20,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1649060356","species","Blue-throated Barbet","Psilopogon asiaticus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:00:00","obsr2150595","S130293318","Traveling",37,1.59,5,1,"G9777819",0,1,0,"G9777819",2,48,17,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1714497949","species","Blue-throated Barbet","Psilopogon asiaticus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:00:00","obsr2833671","S136587061","Traveling",16,0.62,4,1,"G10298668",0,1,0,"G10298668",2,49,18,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1737703950","species","Blue-throated Barbet","Psilopogon asiaticus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:00:00","obsr2160558","S138934679","Traveling",37,1.59,5,1,"G9777819",0,1,0,"G9777819",2,48,17,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1789460075","species","Blue-throated Barbet","Psilopogon asiaticus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:40:00","obsr3431342","S145466444","Traveling",15,0.7,4,1,"G10614586",0,1,0,"G10614586",2,51,20,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1632582048","species","Blue-throated Barbet","Psilopogon asiaticus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:26:00","obsr3197188","S128480978","Stationary",43,NA,1,1,NA,0,1,0,"S128480978",2,48,17,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1730849828","species","Blue-throated Barbet","Psilopogon asiaticus","4","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:52:00","obsr2833671","S138207759","Traveling",17,0.7,5,1,"G10298677",0,1,0,"G10298677",2,50,19,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1714485491","species","Blue-throated Barbet","Psilopogon asiaticus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"06:40:00","obsr2833671","S136586958","Traveling",20,0.81,4,1,"G10298667",0,1,0,"G10298667",2,49,18,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1655540404","species","Blue-throated Barbet","Psilopogon asiaticus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"16:27:00","obsr2833671","S130901623","Traveling",17,0.4,5,1,"G10298662",0,1,0,"G10298662",2,48,17,2023,2022
"URN:CornellLabOfOrnithology:EBIRD:OBS1737707442","species","Blue-throated Barbet","Psilopogon asiaticus","2","Assam","Kamrup Metropolitan","Cotton University","L4221645","H",26.1871652,91.747148,"07:51:00","obsr2160558","S138934706","Traveling",20,0.5,1,1,"G10298661",0,1,0,"G10298661",2,48,17,2023,2022
